"";"id_usuario";"genero_usuario";"edad_usuario";"fecha_alta";"hora_alta"
"166522";1276433;"FEMALE";49;"2024-12-26";"10:35:21"
"166530";1206869;"FEMALE";44;"2024-09-14";"13:11:40"
"166550";1276667;"FEMALE";47;"2024-12-26";"15:59:50"
"166551";1147378;"FEMALE";51;"2024-04-20";"23:52:13"
"166567";1182644;"FEMALE";45;"2024-07-25";"15:00:00"
"166590";1202554;"FEMALE";41;"2024-09-07";"17:20:02"
"166591";1216281;"FEMALE";48;"2024-09-27";"15:38:06"
"166604";1276565;"FEMALE";53;"2024-12-26";"14:01:49"
"166612";1268511;"FEMALE";53;"2024-12-12";"17:18:19"
"166615";1276071;"FEMALE";55;"2024-12-25";"16:52:59"
"166620";1107188;"FEMALE";43;"2024-02-07";"17:55:40"
"166621";1143791;"FEMALE";44;"2024-04-11";"10:19:07"
"166631";1276244;"FEMALE";46;"2024-12-25";"19:06:37"
"166635";1274972;"FEMALE";61;"2024-12-23";"12:49:58"
"166639";1276873;"FEMALE";56;"2024-12-26";"18:57:11"
"166650";1216455;"FEMALE";41;"2024-09-27";"18:09:28"
"166651";1216397;"FEMALE";49;"2024-09-27";"17:21:23"
"166663";1216207;"FEMALE";55;"2024-09-27";"13:46:39"
"166675";1276662;"FEMALE";54;"2024-12-26";"15:53:02"
"166676";1276722;"FEMALE";42;"2024-12-26";"16:48:55"
"166679";1216404;"FEMALE";53;"2024-09-27";"17:28:12"
"166683";1276707;"FEMALE";51;"2024-12-26";"16:35:44"
"166719";1254854;"FEMALE";44;"2024-11-19";"17:53:53"
"166724";1149109;"FEMALE";47;"2024-04-25";"14:53:20"
"166725";1145290;"FEMALE";50;"2024-04-16";"10:09:04"
"166742";1228748;"FEMALE";47;"2024-10-13";"00:58:33"
"166768";1199795;"FEMALE";45;"2024-09-03";"13:01:00"
"166788";1174023;"FEMALE";45;"2024-07-05";"20:03:46"
"166791";1192203;"FEMALE";43;"2024-08-14";"19:44:35"
"166807";1151755;"FEMALE";73;"2024-05-03";"14:31:15"
"166835";1277139;"FEMALE";51;"2024-12-27";"09:29:04"
"166853";1255201;"FEMALE";43;"2024-11-20";"12:29:52"
"166859";1277205;"FEMALE";54;"2024-12-27";"11:48:00"
"166864";1276973;"FEMALE";52;"2024-12-26";"21:00:16"
"166874";1108141;"FEMALE";47;"2024-02-09";"10:36:12"
"166879";1277291;"FEMALE";55;"2024-12-27";"13:45:51"
"166885";1238462;"FEMALE";52;"2024-10-28";"13:09:13"
"166901";1264081;"FEMALE";49;"2024-12-05";"13:34:54"
"166912";1276941;"FEMALE";49;"2024-12-26";"20:11:05"
"166913";1277397;"FEMALE";44;"2024-12-27";"15:26:46"
"166923";1156715;"FEMALE";52;"2024-05-15";"15:24:23"
"166928";1275654;"FEMALE";65;"2024-12-24";"22:57:06"
"166934";1112625;"FEMALE";54;"2024-02-16";"13:52:28"
"166935";1189417;"FEMALE";54;"2024-08-09";"13:13:26"
"166936";1234437;"FEMALE";74;"2024-10-21";"18:08:25"
"166940";1277457;"FEMALE";54;"2024-12-27";"16:16:05"
"166946";1276112;"FEMALE";45;"2024-12-25";"17:23:58"
"166983";1094936;"FEMALE";71;"2024-01-18";"20:17:39"
"166987";1214449;"FEMALE";89;"2024-09-24";"15:14:09"
"166991";1277615;"FEMALE";54;"2024-12-27";"19:06:01"
"166999";1275056;"FEMALE";44;"2024-12-23";"14:55:37"
"167004";1277644;"FEMALE";46;"2024-12-27";"19:32:51"
"167017";1277662;"FEMALE";71;"2024-12-27";"19:52:16"
"167021";1277674;"FEMALE";47;"2024-12-27";"20:05:08"
"167036";1217915;"FEMALE";57;"2024-09-29";"13:05:33"
"167047";1251804;"FEMALE";45;"2024-11-15";"11:36:21"
"167048";1093644;"FEMALE";46;"2024-01-16";"22:44:04"
"167055";1265138;"FEMALE";48;"2024-12-07";"12:59:15"
"167057";1158441;"FEMALE";48;"2024-05-20";"21:11:30"
"167073";1277283;"FEMALE";48;"2024-12-27";"13:35:24"
"167080";1218917;"FEMALE";53;"2024-09-30";"11:38:27"
"167095";1101032;"FEMALE";54;"2024-01-26";"21:35:30"
"167129";1274462;"FEMALE";54;"2024-12-22";"16:22:57"
"167133";1154128;"FEMALE";51;"2024-05-09";"10:19:05"
"167149";1205184;"FEMALE";58;"2024-09-11";"17:24:08"
"167170";1277934;"FEMALE";42;"2024-12-28";"12:07:00"
"167175";1272540;"FEMALE";50;"2024-12-18";"23:41:46"
"167180";1176964;"FEMALE";47;"2024-07-14";"15:10:57"
"167184";1237828;"FEMALE";43;"2024-10-27";"16:55:32"
"167199";1277872;"FEMALE";45;"2024-12-28";"10:42:52"
"167235";1120652;"FEMALE";41;"2024-03-01";"19:37:41"
"167257";1173262;"FEMALE";57;"2024-07-03";"16:24:56"
"167259";1270124;"FEMALE";43;"2024-12-15";"14:20:09"
"167278";1277607;"FEMALE";50;"2024-12-27";"18:57:30"
"167284";1278140;"FEMALE";56;"2024-12-28";"15:53:49"
"167306";1275377;"FEMALE";42;"2024-12-24";"10:00:02"
"167309";1088298;"FEMALE";59;"2024-01-08";"11:41:41"
"167324";1278350;"FEMALE";60;"2024-12-28";"19:10:27"
"167346";1092640;"FEMALE";41;"2024-01-15";"09:22:43"
"167362";1221623;"FEMALE";45;"2024-10-04";"14:19:57"
"167364";1190486;"FEMALE";44;"2024-08-11";"13:59:57"
"167383";1190723;"FEMALE";62;"2024-08-11";"19:57:13"
"167399";1110007;"FEMALE";49;"2024-02-12";"23:32:04"
"167411";1275690;"FEMALE";56;"2024-12-25";"01:37:40"
"167414";1244797;"FEMALE";44;"2024-11-06";"19:06:01"
"167427";1278465;"FEMALE";47;"2024-12-29";"02:55:24"
"167429";1227190;"FEMALE";45;"2024-10-11";"16:34:51"
"167434";1111716;"FEMALE";44;"2024-02-15";"02:48:12"
"167500";1218861;"FEMALE";54;"2024-09-30";"10:00:27"
"167507";1235541;"FEMALE";43;"2024-10-23";"20:49:24"
"167519";1276500;"FEMALE";49;"2024-12-26";"12:33:14"
"167523";1269975;"FEMALE";77;"2024-12-15";"10:52:24"
"167527";1278595;"FEMALE";45;"2024-12-29";"11:17:43"
"167538";1253452;"FEMALE";66;"2024-11-18";"10:45:39"
"167549";1278650;"FEMALE";69;"2024-12-29";"12:31:37"
"167555";1260149;"FEMALE";51;"2024-11-28";"18:29:38"
"167562";1232744;"FEMALE";46;"2024-10-19";"14:25:24"
"167572";1172122;"FEMALE";43;"2024-06-29";"17:49:19"
"167581";1272826;"FEMALE";53;"2024-12-19";"15:36:15"
"167599";1218955;"FEMALE";48;"2024-09-30";"12:54:59"
"167604";1240206;"FEMALE";50;"2024-10-30";"15:40:45"
"167607";1133000;"FEMALE";45;"2024-03-25";"11:07:35"
"167620";1145793;"FEMALE";54;"2024-04-17";"17:52:53"
"167642";1145991;"FEMALE";52;"2024-04-18";"09:40:38"
"167647";1091528;"FEMALE";42;"2024-01-13";"15:13:32"
"167649";1278679;"FEMALE";44;"2024-12-29";"12:53:11"
"167651";1149020;"FEMALE";49;"2024-04-25";"08:40:10"
"167657";1278606;"FEMALE";58;"2024-12-29";"11:40:11"
"167662";1278576;"FEMALE";47;"2024-12-29";"10:59:33"
"167675";1172186;"FEMALE";45;"2024-06-30";"10:50:15"
"167683";1224723;"FEMALE";47;"2024-10-08";"12:14:28"
"167685";1111416;"FEMALE";46;"2024-02-14";"17:41:09"
"167706";1219104;"FEMALE";57;"2024-09-30";"16:35:55"
"167734";1237695;"FEMALE";45;"2024-10-27";"16:01:38"
"167744";1267488;"FEMALE";55;"2024-12-10";"18:15:02"
"167776";1199455;"FEMALE";41;"2024-09-02";"18:12:52"
"167780";1278602;"FEMALE";49;"2024-12-29";"11:34:57"
"167788";1278099;"FEMALE";43;"2024-12-28";"15:18:13"
"167793";1274832;"FEMALE";44;"2024-12-23";"01:21:08"
"167813";1235856;"FEMALE";44;"2024-10-24";"22:27:43"
"167814";1253745;"FEMALE";41;"2024-11-18";"14:22:13"
"167832";1279282;"FEMALE";46;"2024-12-29";"20:57:29"
"167836";1279069;"FEMALE";55;"2024-12-29";"17:54:34"
"167839";1187701;"FEMALE";61;"2024-08-04";"16:12:02"
"167846";1241123;"FEMALE";57;"2024-10-31";"17:55:24"
"167855";1241164;"FEMALE";44;"2024-10-31";"18:36:29"
"167860";1241170;"FEMALE";64;"2024-10-31";"18:44:35"
"167863";1208108;"FEMALE";44;"2024-09-15";"16:23:56"
"167877";1236574;"FEMALE";47;"2024-10-26";"14:43:57"
"167895";1278921;"FEMALE";41;"2024-12-29";"16:21:22"
"167897";1279303;"FEMALE";73;"2024-12-29";"22:35:18"
"167906";1212202;"FEMALE";53;"2024-09-21";"15:04:44"
"167908";1249791;"FEMALE";48;"2024-11-12";"01:16:40"
"167919";1227044;"FEMALE";55;"2024-10-11";"15:34:22"
"167947";1113767;"FEMALE";49;"2024-02-18";"13:57:16"
"167958";1251717;"FEMALE";42;"2024-11-15";"08:38:51"
"167971";1106908;"FEMALE";51;"2024-02-07";"08:27:13"
"167973";1248800;"FEMALE";56;"2024-11-10";"13:53:52"
"167975";1235205;"FEMALE";44;"2024-10-22";"20:34:06"
"167996";1277332;"FEMALE";45;"2024-12-27";"14:25:40"
"167999";1206587;"FEMALE";49;"2024-09-13";"22:19:31"
"168011";1153017;"FEMALE";54;"2024-05-07";"14:25:25"
"168017";1105241;"FEMALE";44;"2024-02-04";"15:13:36"
"168022";1231256;"FEMALE";43;"2024-10-17";"10:47:18"
"168027";1100773;"FEMALE";52;"2024-01-26";"14:37:58"
"168053";1132978;"FEMALE";54;"2024-03-25";"10:11:12"
"168054";1279539;"FEMALE";62;"2024-12-30";"12:21:35"
"168055";1135203;"FEMALE";55;"2024-03-28";"20:07:15"
"168057";1231216;"FEMALE";56;"2024-10-17";"09:26:35"
"168112";1122942;"FEMALE";54;"2024-03-05";"14:04:19"
"168145";1273290;"FEMALE";43;"2024-12-20";"13:56:54"
"168160";1147639;"FEMALE";54;"2024-04-21";"15:55:38"
"168161";1276728;"FEMALE";69;"2024-12-26";"16:56:47"
"168164";1276953;"FEMALE";48;"2024-12-26";"20:26:00"
"168173";1108734;"FEMALE";45;"2024-02-10";"17:13:28"
"168176";1274392;"FEMALE";46;"2024-12-22";"15:17:29"
"168177";1229076;"FEMALE";41;"2024-10-13";"16:48:10"
"168208";1195948;"FEMALE";42;"2024-08-24";"15:54:36"
"168209";1257294;"FEMALE";44;"2024-11-23";"18:16:05"
"168210";1172749;"FEMALE";49;"2024-07-01";"20:57:59"
"168213";1214246;"FEMALE";50;"2024-09-24";"10:55:51"
"168228";1257204;"FEMALE";51;"2024-11-23";"17:00:41"
"168262";1238146;"FEMALE";47;"2024-10-27";"20:12:12"
"168271";1230149;"FEMALE";42;"2024-10-15";"16:08:05"
"168275";1266272;"FEMALE";42;"2024-12-08";"17:58:59"
"168280";1278466;"FEMALE";48;"2024-12-29";"03:02:40"
"168288";1280000;"FEMALE";46;"2024-12-30";"21:16:30"
"168289";1273939;"FEMALE";57;"2024-12-21";"17:15:28"
"168295";1280051;"FEMALE";49;"2024-12-30";"23:30:30"
"168298";1249027;"FEMALE";76;"2024-11-10";"16:34:43"
"168343";1272575;"FEMALE";58;"2024-12-19";"01:26:38"
"168351";1267905;"FEMALE";51;"2024-12-11";"14:17:47"
"168370";1278895;"FEMALE";41;"2024-12-29";"16:00:22"
"168379";1241414;"FEMALE";46;"2024-11-01";"07:53:54"
"168384";1107566;"FEMALE";45;"2024-02-08";"10:51:14"
"168386";1197025;"FEMALE";51;"2024-08-26";"21:12:46"
"168388";1096415;"FEMALE";45;"2024-01-21";"11:06:56"
"168393";1207065;"FEMALE";52;"2024-09-14";"15:25:22"
"168396";1272990;"FEMALE";54;"2024-12-19";"19:42:47"
"168404";1240573;"FEMALE";61;"2024-10-30";"21:21:45"
"168413";1251857;"FEMALE";54;"2024-11-15";"12:51:30"
"168424";1242236;"FEMALE";44;"2024-11-02";"15:40:05"
"168428";1277163;"FEMALE";43;"2024-12-27";"10:30:05"
"168459";1270266;"FEMALE";55;"2024-12-15";"16:12:48"
"168472";1086261;"FEMALE";55;"2024-01-04";"15:49:34"
"168473";1168695;"FEMALE";65;"2024-06-19";"17:53:45"
"168479";1193119;"FEMALE";42;"2024-08-16";"14:59:59"
"168502";1229106;"FEMALE";52;"2024-10-13";"17:16:44"
"168539";1264706;"FEMALE";51;"2024-12-06";"16:06:40"
"168544";1280417;"FEMALE";43;"2024-12-31";"16:30:46"
"168557";1241669;"FEMALE";58;"2024-11-01";"16:03:04"
"168590";1095010;"FEMALE";41;"2024-01-18";"23:07:51"
"168591";1111536;"FEMALE";54;"2024-02-14";"19:53:59"
"168592";1130905;"FEMALE";49;"2024-03-21";"20:44:47"
"168623";1111440;"FEMALE";41;"2024-02-14";"18:01:34"
"168630";1102774;"FEMALE";43;"2024-01-29";"17:18:24"
"168633";1278507;"FEMALE";81;"2024-12-29";"08:15:30"
"168672";1168616;"FEMALE";46;"2024-06-19";"16:21:54"
"168677";1129476;"FEMALE";45;"2024-03-18";"12:20:37"
"168692";1175024;"FEMALE";43;"2024-07-09";"11:57:50"
"168695";1270112;"FEMALE";49;"2024-12-15";"14:03:29"
"168703";1168665;"FEMALE";67;"2024-06-19";"17:14:59"
"168733";1097847;"FEMALE";44;"2024-01-22";"21:00:23"
"168741";1256958;"FEMALE";43;"2024-11-23";"12:24:55"
"168758";1199981;"FEMALE";44;"2024-09-03";"16:57:14"
"168780";1196473;"FEMALE";49;"2024-08-25";"17:06:40"
"168793";1124945;"FEMALE";47;"2024-03-08";"14:38:03"
"168811";1100241;"FEMALE";56;"2024-01-25";"17:33:39"
"168815";1150406;"FEMALE";50;"2024-04-29";"15:44:39"
"168825";1243637;"FEMALE";67;"2024-11-05";"00:03:02"
"168832";1171417;"FEMALE";44;"2024-06-27";"09:20:22"
"168838";1193318;"FEMALE";55;"2024-08-16";"22:12:18"
"168855";1203072;"FEMALE";73;"2024-09-08";"13:33:14"
"168875";1273982;"FEMALE";50;"2024-12-21";"18:07:28"
"168881";1279896;"FEMALE";42;"2024-12-30";"18:47:01"
"168885";1127918;"FEMALE";41;"2024-03-15";"14:50:39"
"168899";1199257;"FEMALE";48;"2024-09-02";"14:15:01"
"168906";1118309;"FEMALE";46;"2024-02-26";"16:09:33"
"168947";1199385;"FEMALE";54;"2024-09-02";"16:43:27"
"168949";1153001;"FEMALE";54;"2024-05-07";"13:44:35"
"168950";1086424;"FEMALE";43;"2024-01-04";"18:20:25"
"168996";1189260;"FEMALE";53;"2024-08-08";"23:28:37"
"169000";1125778;"FEMALE";54;"2024-03-09";"22:15:39"
"169001";1272474;"FEMALE";45;"2024-12-18";"21:26:00"
"169008";1276792;"FEMALE";60;"2024-12-26";"18:00:36"
"169010";1104957;"FEMALE";44;"2024-02-03";"19:24:31"
"169011";1213087;"FEMALE";52;"2024-09-22";"14:23:13"
"169016";1280145;"FEMALE";48;"2024-12-31";"09:58:58"
"169025";1279391;"FEMALE";45;"2024-12-30";"07:54:30"
"169034";1279494;"FEMALE";50;"2024-12-30";"11:17:48"
"169076";1136521;"FEMALE";41;"2024-03-30";"11:35:32"
"169096";1223981;"FEMALE";44;"2024-10-06";"23:48:39"
"169110";1276399;"FEMALE";43;"2024-12-26";"08:31:48"
"169124";1278129;"FEMALE";57;"2024-12-28";"15:46:14"
"169135";1107640;"FEMALE";47;"2024-02-08";"13:53:04"
"169151";1116664;"FEMALE";46;"2024-02-23";"09:32:04"
"169154";1263503;"FEMALE";53;"2024-12-04";"13:48:47"
"169158";1217147;"FEMALE";45;"2024-09-28";"16:16:36"
"169160";1106686;"FEMALE";49;"2024-02-06";"20:20:59"
"169167";1277747;"FEMALE";47;"2024-12-27";"22:46:34"
"169170";1115557;"FEMALE";52;"2024-02-21";"11:31:17"
"169173";1263794;"FEMALE";41;"2024-12-04";"19:35:20"
"169175";1142073;"FEMALE";51;"2024-04-08";"09:31:24"
"169182";1199726;"FEMALE";47;"2024-09-03";"10:49:47"
"169204";1280444;"FEMALE";47;"2024-12-31";"17:11:04"
"169207";1111043;"FEMALE";58;"2024-02-14";"11:03:22"
"169209";1199766;"FEMALE";52;"2024-09-03";"12:16:42"
"169232";1150386;"FEMALE";54;"2024-04-29";"14:49:20"
"169238";1128901;"FEMALE";54;"2024-03-17";"12:36:17"
"169246";1199880;"FEMALE";47;"2024-09-03";"14:43:20"
"169248";1254193;"FEMALE";44;"2024-11-18";"17:52:26"
"169264";1199894;"FEMALE";44;"2024-09-03";"14:55:02"
"169265";1199913;"FEMALE";42;"2024-09-03";"15:20:22"
"169286";1277572;"FEMALE";44;"2024-12-27";"18:24:26"
"169298";1165375;"FEMALE";51;"2024-06-11";"17:01:08"
"169299";1244971;"FEMALE";56;"2024-11-07";"06:44:06"
"169312";1186485;"FEMALE";50;"2024-08-02";"13:34:42"
"169326";1176496;"FEMALE";50;"2024-07-13";"14:25:12"
"169330";1230589;"FEMALE";48;"2024-10-16";"11:02:52"
"169339";1116524;"FEMALE";50;"2024-02-22";"20:55:53"
"169348";1251593;"FEMALE";41;"2024-11-14";"21:58:36"
"169362";1169494;"FEMALE";41;"2024-06-21";"12:06:38"
"169367";1107653;"FEMALE";54;"2024-02-08";"14:43:17"
"169375";1088705;"FEMALE";46;"2024-01-08";"19:28:32"
"169379";1223755;"FEMALE";44;"2024-10-06";"17:03:38"
"169382";1157147;"FEMALE";44;"2024-05-16";"22:18:36"
"169415";1227904;"FEMALE";43;"2024-10-12";"12:20:00"
"169436";1225797;"FEMALE";41;"2024-10-10";"09:34:05"
"169453";1207855;"FEMALE";53;"2024-09-15";"14:30:37"
"169464";1091125;"FEMALE";51;"2024-01-12";"19:50:25"
"169474";1228230;"FEMALE";56;"2024-10-12";"15:41:08"
"169480";1211868;"FEMALE";54;"2024-09-21";"10:20:29"
"169481";1228040;"FEMALE";54;"2024-10-12";"14:08:17"
"169482";1200972;"FEMALE";47;"2024-09-05";"12:42:58"
"169522";1228462;"FEMALE";41;"2024-10-12";"17:29:46"
"169529";1140839;"FEMALE";60;"2024-04-06";"14:04:48"
"169537";1227796;"FEMALE";46;"2024-10-12";"11:07:19"
"169545";1226867;"FEMALE";41;"2024-10-11";"14:10:30"
"169546";1228454;"FEMALE";47;"2024-10-12";"17:25:31"
"169550";1151239;"FEMALE";54;"2024-05-02";"09:48:35"
"169551";1228142;"FEMALE";41;"2024-10-12";"15:01:51"
"169552";1228206;"FEMALE";61;"2024-10-12";"15:27:14"
"169555";1228305;"FEMALE";50;"2024-10-12";"16:19:37"
"169557";1194976;"FEMALE";67;"2024-08-21";"17:28:48"
"169611";1221641;"FEMALE";47;"2024-10-04";"14:30:15"
"169612";1100453;"FEMALE";43;"2024-01-25";"20:55:12"
"169623";1228717;"FEMALE";57;"2024-10-12";"23:38:47"
"169629";1228729;"FEMALE";49;"2024-10-13";"00:09:31"
"169635";1202502;"FEMALE";50;"2024-09-07";"16:54:29"
"169639";1228599;"FEMALE";49;"2024-10-12";"19:03:36"
"169658";1091838;"FEMALE";43;"2024-01-13";"22:03:15"
"169661";1226863;"FEMALE";42;"2024-10-11";"14:07:12"
"169671";1200118;"FEMALE";70;"2024-09-03";"19:59:33"
"169685";1228883;"FEMALE";54;"2024-10-13";"13:42:04"
"169709";1228429;"FEMALE";44;"2024-10-12";"17:16:59"
"169761";1228989;"FEMALE";52;"2024-10-13";"15:51:46"
"169802";1229178;"FEMALE";41;"2024-10-13";"18:04:05"
"169818";1213288;"FEMALE";48;"2024-09-22";"18:10:08"
"169828";1226552;"FEMALE";79;"2024-10-11";"10:48:18"
"169841";1190926;"FEMALE";49;"2024-08-12";"14:25:26"
"169843";1227167;"FEMALE";44;"2024-10-11";"16:25:35"
"169847";1219989;"FEMALE";44;"2024-10-01";"21:49:27"
"169865";1229585;"FEMALE";41;"2024-10-14";"14:59:35"
"169873";1228701;"FEMALE";45;"2024-10-12";"22:59:48"
"169886";1140395;"FEMALE";41;"2024-04-05";"15:29:20"
"169888";1229480;"FEMALE";45;"2024-10-14";"12:46:21"
"169890";1181231;"FEMALE";45;"2024-07-22";"14:25:27"
"169893";1222075;"FEMALE";52;"2024-10-05";"09:17:16"
"169901";1228816;"FEMALE";54;"2024-10-13";"09:08:40"
"169925";1227172;"FEMALE";49;"2024-10-11";"16:27:11"
"169944";1226052;"FEMALE";46;"2024-10-10";"15:24:18"
"169965";1100869;"FEMALE";59;"2024-01-26";"17:13:33"
"169983";1203185;"FEMALE";62;"2024-09-08";"14:33:15"
"169992";1103856;"FEMALE";53;"2024-01-31";"18:29:21"
"170018";1155947;"FEMALE";54;"2024-05-13";"00:16:35"
"170029";1230209;"FEMALE";45;"2024-10-15";"17:15:54"
"170065";1230348;"FEMALE";45;"2024-10-15";"20:10:45"
"170071";1230118;"FEMALE";46;"2024-10-15";"15:32:09"
"170111";1224467;"FEMALE";54;"2024-10-07";"20:11:31"
"170113";1140682;"FEMALE";54;"2024-04-06";"09:07:23"
"170123";1219774;"FEMALE";66;"2024-10-01";"16:54:40"
"170141";1197177;"FEMALE";44;"2024-08-27";"11:31:46"
"170153";1230654;"FEMALE";54;"2024-10-16";"12:35:51"
"170177";1213552;"FEMALE";48;"2024-09-23";"10:36:08"
"170203";1092967;"FEMALE";45;"2024-01-15";"17:19:55"
"170206";1120118;"FEMALE";54;"2024-02-29";"21:12:58"
"170209";1239828;"FEMALE";44;"2024-10-30";"08:09:51"
"170241";1227049;"FEMALE";73;"2024-10-11";"15:37:14"
"170242";1220057;"FEMALE";48;"2024-10-02";"02:03:15"
"170256";1127117;"FEMALE";57;"2024-03-12";"22:20:18"
"170267";1236146;"FEMALE";44;"2024-10-25";"16:24:20"
"170319";1230266;"FEMALE";56;"2024-10-15";"18:20:03"
"170322";1178867;"FEMALE";55;"2024-07-17";"16:34:17"
"170337";1240118;"FEMALE";54;"2024-10-30";"14:30:51"
"170340";1197981;"FEMALE";54;"2024-08-28";"18:39:08"
"170362";1235277;"FEMALE";45;"2024-10-23";"00:11:08"
"170387";1240602;"FEMALE";42;"2024-10-30";"21:59:54"
"170394";1240623;"FEMALE";52;"2024-10-30";"22:25:15"
"170396";1173578;"FEMALE";44;"2024-07-04";"15:23:23"
"170397";1198332;"FEMALE";42;"2024-08-29";"15:29:51"
"170421";1223672;"FEMALE";52;"2024-10-06";"16:18:19"
"170434";1190366;"FEMALE";45;"2024-08-11";"11:46:10"
"170442";1218189;"FEMALE";47;"2024-09-29";"15:18:57"
"170449";1220128;"FEMALE";44;"2024-10-02";"10:53:37"
"170450";1240785;"FEMALE";48;"2024-10-31";"09:43:27"
"170452";1156053;"FEMALE";42;"2024-05-13";"13:10:56"
"170477";1224759;"FEMALE";51;"2024-10-08";"13:01:34"
"170483";1191809;"FEMALE";58;"2024-08-14";"10:54:15"
"170490";1239145;"FEMALE";54;"2024-10-29";"12:12:42"
"170492";1239785;"FEMALE";46;"2024-10-30";"02:13:23"
"170501";1171049;"FEMALE";44;"2024-06-25";"17:50:25"
"170511";1216925;"FEMALE";49;"2024-09-28";"13:58:17"
"170529";1125988;"FEMALE";55;"2024-03-10";"11:22:42"
"170536";1160579;"FEMALE";43;"2024-05-29";"12:14:03"
"170542";1234460;"FEMALE";42;"2024-10-21";"18:36:11"
"170554";1241285;"FEMALE";48;"2024-10-31";"21:43:42"
"170568";1231619;"FEMALE";56;"2024-10-17";"19:13:30"
"170589";1119044;"FEMALE";47;"2024-02-27";"20:01:10"
"170599";1174887;"FEMALE";53;"2024-07-08";"18:40:24"
"170616";1127436;"FEMALE";51;"2024-03-14";"14:37:05"
"170621";1239159;"FEMALE";48;"2024-10-29";"12:29:34"
"170632";1224242;"FEMALE";66;"2024-10-07";"14:57:11"
"170636";1241632;"FEMALE";54;"2024-11-01";"14:51:57"
"170651";1154225;"FEMALE";45;"2024-05-09";"11:32:26"
"170703";1141923;"FEMALE";46;"2024-04-07";"21:23:12"
"170738";1158150;"FEMALE";44;"2024-05-20";"08:47:29"
"170741";1095648;"FEMALE";62;"2024-01-20";"08:16:46"
"170755";1194733;"FEMALE";47;"2024-08-20";"16:36:41"
"170783";1208968;"FEMALE";53;"2024-09-16";"16:53:29"
"170790";1148462;"FEMALE";42;"2024-04-23";"18:43:52"
"170797";1137521;"FEMALE";49;"2024-03-31";"13:19:54"
"170800";1237765;"FEMALE";43;"2024-10-27";"16:32:26"
"170812";1242149;"FEMALE";44;"2024-11-02";"13:41:45"
"170821";1150133;"FEMALE";46;"2024-04-28";"18:03:52"
"170837";1242291;"FEMALE";58;"2024-11-02";"16:35:48"
"170843";1242430;"FEMALE";48;"2024-11-02";"19:38:48"
"170858";1242466;"FEMALE";41;"2024-11-02";"21:02:50"
"170859";1125979;"FEMALE";52;"2024-03-10";"11:17:20"
"170862";1242471;"FEMALE";55;"2024-11-02";"21:14:09"
"170872";1204558;"FEMALE";42;"2024-09-10";"13:40:03"
"170878";1180158;"FEMALE";51;"2024-07-19";"11:47:32"
"170912";1193323;"FEMALE";58;"2024-08-16";"22:36:23"
"170925";1181541;"FEMALE";45;"2024-07-22";"22:53:38"
"170929";1229982;"FEMALE";41;"2024-10-15";"12:37:43"
"170944";1174479;"FEMALE";55;"2024-07-07";"14:53:29"
"170956";1242251;"FEMALE";43;"2024-11-02";"15:53:14"
"170967";1242725;"FEMALE";56;"2024-11-03";"11:45:30"
"170983";1218752;"FEMALE";43;"2024-09-30";"00:02:54"
"170990";1117422;"FEMALE";60;"2024-02-24";"16:01:20"
"170998";1242732;"FEMALE";43;"2024-11-03";"11:52:26"
"171008";1242871;"FEMALE";52;"2024-11-03";"14:43:11"
"171014";1242993;"FEMALE";44;"2024-11-03";"16:17:54"
"171030";1242931;"FEMALE";51;"2024-11-03";"15:30:31"
"171032";1194046;"FEMALE";47;"2024-08-18";"15:56:25"
"171041";1123919;"FEMALE";58;"2024-03-06";"19:55:54"
"171050";1242946;"FEMALE";41;"2024-11-03";"15:43:30"
"171086";1187886;"FEMALE";48;"2024-08-04";"22:54:37"
"171087";1210300;"FEMALE";48;"2024-09-18";"15:43:53"
"171095";1105318;"FEMALE";46;"2024-02-04";"16:27:12"
"171104";1093689;"FEMALE";59;"2024-01-17";"01:13:32"
"171151";1236267;"FEMALE";41;"2024-10-25";"22:16:28"
"171178";1236177;"FEMALE";43;"2024-10-25";"17:38:10"
"171195";1172986;"FEMALE";42;"2024-07-02";"16:55:28"
"171209";1190244;"FEMALE";44;"2024-08-10";"22:19:58"
"171211";1237203;"FEMALE";42;"2024-10-27";"10:45:39"
"171228";1181851;"FEMALE";62;"2024-07-23";"16:03:00"
"171264";1193991;"FEMALE";47;"2024-08-18";"14:45:30"
"171265";1149817;"FEMALE";43;"2024-04-28";"12:31:16"
"171271";1221415;"FEMALE";55;"2024-10-04";"09:44:48"
"171272";1092764;"FEMALE";50;"2024-01-15";"13:22:42"
"171285";1243212;"FEMALE";43;"2024-11-03";"19:05:33"
"171327";1170554;"FEMALE";74;"2024-06-23";"22:00:33"
"171339";1153082;"FEMALE";51;"2024-05-07";"16:49:43"
"171348";1239620;"FEMALE";47;"2024-10-29";"20:28:57"
"171350";1144293;"FEMALE";42;"2024-04-11";"20:07:11"
"171355";1244110;"FEMALE";43;"2024-11-05";"18:40:04"
"171361";1221527;"FEMALE";42;"2024-10-04";"12:35:38"
"171376";1244204;"FEMALE";41;"2024-11-05";"21:07:20"
"171384";1241504;"FEMALE";42;"2024-11-01";"11:40:25"
"171385";1186525;"FEMALE";54;"2024-08-02";"14:15:48"
"171388";1127514;"FEMALE";44;"2024-03-14";"17:16:52"
"171389";1218058;"FEMALE";52;"2024-09-29";"14:12:19"
"171390";1230803;"FEMALE";60;"2024-10-16";"15:51:41"
